日期,持仓市值,现金,持仓点数,累计投入,买入次数
2021-04-21,100000.0,100000.0,0.0,0,0
2021-04-22,100000.0,100000.0,0.0,0,0
2021-04-23,100000.0,100000.0,0.0,0,0
2021-04-26,100000.0,100000.0,0.0,0,0
2021-04-27,100000.0,100000.0,0.0,0,0
2021-04-28,100000.0,100000.0,0.0,0,0
2021-04-29,100000.0,100000.0,0.0,0,0
2021-04-30,100000.0,100000.0,0.0,0,0
2021-05-06,100000.0,100000.0,0.0,0,0
2021-05-07,100000.0,100000.0,0.0,0,0
2021-05-10,100000.0,100000.0,0.0,0,0
2021-05-11,100000.0,100000.0,0.0,0,0
2021-05-12,100000.0,100000.0,0.0,0,0
2021-05-13,100000.0,100000.0,0.0,0,0
2021-05-14,100000.0,100000.0,0.0,0,0
2021-05-17,100000.0,100000.0,0.0,0,0
2021-05-18,100000.0,100000.0,0.0,0,0
2021-05-19,100000.0,100000.0,0.0,0,0
2021-05-20,100000.0,100000.0,0.0,0,0
2021-05-21,100000.0,100000.0,0.0,0,0
2021-05-24,100000.0,100000.0,0.0,0,0
2021-05-25,100000.0,100000.0,0.0,0,0
2021-05-26,100000.0,100000.0,0.0,0,0
2021-05-27,100000.0,100000.0,0.0,0,0
2021-05-28,100000.0,100000.0,0.0,0,0
2021-05-31,100000.0,100000.0,0.0,0,0
2021-06-01,100000.0,100000.0,0.0,0,0
2021-06-02,100000.0,100000.0,0.0,0,0
2021-06-03,100000.0,100000.0,0.0,0,0
2021-06-04,100000.0,100000.0,0.0,0,0
2021-06-07,100000.0,100000.0,0.0,0,0
2021-06-08,100000.0,100000.0,0.0,0,0
2021-06-09,100000.0,100000.0,0.0,0,0
2021-06-10,100000.0,100000.0,0.0,0,0
2021-06-11,100000.0,100000.0,0.0,0,0
2021-06-15,100000.0,100000.0,0.0,0,0
2021-06-16,100000.0,100000.0,0.0,0,0
2021-06-17,100000.0,100000.0,0.0,0,0
2021-06-18,100000.0,100000.0,0.0,0,0
2021-06-21,100000.0,100000.0,0.0,0,0
2021-06-22,100000.0,100000.0,0.0,0,0
2021-06-23,100000.0,100000.0,0.0,0,0
2021-06-24,100000.0,100000.0,0.0,0,0
2021-06-25,100000.0,100000.0,0.0,0,0
2021-06-28,100000.0,100000.0,0.0,0,0
2021-06-29,100000.0,100000.0,0.0,0,0
2021-06-30,100000.0,100000.0,0.0,0,0
2021-07-01,100000.0,100000.0,0.0,0,0
2021-07-02,100000.0,100000.0,0.0,0,0
2021-07-05,100000.0,100000.0,0.0,0,0
2021-07-06,100000.0,100000.0,0.0,0,0
2021-07-07,100000.0,100000.0,0.0,0,0
2021-07-08,100000.0,100000.0,0.0,0,0
2021-07-09,100000.0,100000.0,0.0,0,0
2021-07-12,100000.0,100000.0,0.0,0,0
2021-07-13,100000.0,100000.0,0.0,0,0
2021-07-14,100000.0,100000.0,0.0,0,0
2021-07-15,100000.0,100000.0,0.0,0,0
2021-07-16,100000.0,100000.0,0.0,0,0
2021-07-19,100000.0,100000.0,0.0,0,0
2021-07-20,100000.0,100000.0,0.0,0,0
2021-07-21,100000.0,100000.0,0.0,0,0
2021-07-22,100000.0,100000.0,0.0,0,0
2021-07-23,100000.0,100000.0,0.0,0,0
2021-07-26,100000.0,90000.0,4.390066158297006,10000,1
2021-07-27,99816.10012862894,90000.0,4.390066158297006,10000,1
2021-07-28,99734.18149411512,90000.0,4.390066158297006,10000,1
2021-07-29,99738.48375895026,90000.0,4.390066158297006,10000,1
2021-07-30,99783.56973839596,90000.0,4.390066158297006,10000,1
2021-08-02,99892.44337912172,90000.0,4.390066158297006,10000,1
2021-08-03,99903.50634584064,90000.0,4.390066158297006,10000,1
2021-08-04,99918.34476945568,90000.0,4.390066158297006,10000,1
2021-08-05,99900.43329952983,90000.0,4.390066158297006,10000,1
2021-08-06,99940.33900090875,90000.0,4.390066158297006,10000,1
2021-08-09,100057.72936998161,90000.0,4.390066158297006,10000,1
2021-08-10,100126.78511065162,90000.0,4.390066158297006,10000,1
2021-08-11,100213.62061926273,90000.0,4.390066158297006,10000,1
2021-08-12,100191.80199045599,90000.0,4.390066158297006,10000,1
2021-08-13,100195.31404338263,90000.0,4.390066158297006,10000,1
2021-08-16,100299.75371728852,100299.75371728852,0.0,0,0
2021-08-17,100299.75371728852,100299.75371728852,0.0,0,0
2021-08-18,100299.75371728852,100299.75371728852,0.0,0,0
2021-08-19,100299.75371728852,100299.75371728852,0.0,0,0
2021-08-20,100299.75371728852,90299.75371728852,4.3205129312952035,10000,1
2021-08-23,100379.68320651748,90299.75371728852,4.3205129312952035,10000,1
2021-08-24,100445.39820820247,90299.75371728852,4.3205129312952035,10000,1
2021-08-25,100550.42987756227,90299.75371728852,4.3205129312952035,10000,1
2021-08-26,100519.10615881038,90299.75371728852,4.3205129312952035,10000,1
2021-08-27,100549.69539036395,90299.75371728852,4.3205129312952035,10000,1
2021-08-30,100590.61064782331,90299.75371728852,4.3205129312952035,10000,1
2021-08-31,100758.030523911,90299.75371728852,4.3205129312952035,10000,1
2021-09-01,100826.46744874271,90299.75371728852,4.3205129312952035,10000,1
2021-09-02,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-03,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-06,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-07,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-08,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-09,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-10,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-13,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-14,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-15,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-16,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-17,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-22,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-23,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-24,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-27,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-28,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-29,101067.85450621418,101067.85450621418,0.0,0,0
2021-09-30,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-08,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-11,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-12,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-13,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-14,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-15,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-18,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-19,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-20,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-21,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-22,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-25,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-26,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-27,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-28,101067.85450621418,101067.85450621418,0.0,0,0
2021-10-29,101067.85450621418,101067.85450621418,0.0,0,0
2021-11-01,101067.85450621418,101067.85450621418,0.0,0,0
2021-11-02,101067.85450621418,91067.85450621418,4.221778466396755,10000,1
2021-11-03,101148.06829707572,91067.85450621418,4.221778466396755,10000,1
2021-11-04,101223.3003893469,91067.85450621418,4.221778466396755,10000,1
2021-11-05,101051.3051346259,81067.85450621418,8.450555292699747,20000,2
2021-11-08,101025.36192987731,81067.85450621418,8.450555292699747,20000,2
2021-11-09,101032.37589077026,81067.85450621418,8.450555292699747,20000,2
2021-11-10,100974.15156480356,81067.85450621418,8.450555292699747,20000,2
2021-11-11,101121.44474355532,81067.85450621418,8.450555292699747,20000,2
2021-11-12,101141.81058181071,81067.85450621418,8.450555292699747,20000,2
2021-11-15,101166.23268660661,81067.85450621418,8.450555292699747,20000,2
2021-11-16,101038.29127947515,81067.85450621418,8.450555292699747,20000,2
2021-11-17,101124.2334268019,81067.85450621418,8.450555292699747,20000,2
2021-11-18,101103.19154412308,81067.85450621418,8.450555292699747,20000,2
2021-11-19,101321.04685956889,81067.85450621418,8.450555292699747,20000,2
2021-11-22,101296.20222700834,81067.85450621418,8.450555292699747,20000,2
2021-11-23,101344.11687551795,81067.85450621418,8.450555292699747,20000,2
2021-11-24,101454.90365540524,81067.85450621418,8.450555292699747,20000,2
2021-11-25,101462.34014406282,81067.85450621418,8.450555292699747,20000,2
2021-11-26,101321.30037622766,81067.85450621418,8.450555292699747,20000,2
2021-11-29,101335.07478135476,81067.85450621418,8.450555292699747,20000,2
2021-11-30,101318.34268187522,81067.85450621418,8.450555292699747,20000,2
2021-12-01,101587.83089015941,81067.85450621418,8.450555292699747,20000,2
2021-12-02,101601.18276752188,81067.85450621418,8.450555292699747,20000,2
2021-12-03,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-06,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-07,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-08,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-09,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-10,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-13,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-14,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-15,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-16,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-17,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-20,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-21,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-22,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-23,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-24,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-27,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-28,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-29,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-30,101895.09308060198,101895.09308060198,0.0,0,0
2021-12-31,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-04,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-05,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-06,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-07,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-10,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-11,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-12,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-13,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-14,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-17,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-18,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-19,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-20,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-21,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-24,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-25,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-26,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-27,101895.09308060198,101895.09308060198,0.0,0,0
2022-01-28,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-07,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-08,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-09,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-10,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-11,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-14,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-15,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-16,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-17,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-18,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-21,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-22,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-23,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-24,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-25,101895.09308060198,101895.09308060198,0.0,0,0
2022-02-28,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-01,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-02,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-03,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-04,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-07,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-08,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-09,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-10,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-11,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-14,101895.09308060198,101895.09308060198,0.0,0,0
2022-03-15,101895.09308060198,91895.09308060198,4.191062140878363,10000,1
2022-03-16,102138.34232725855,91895.09308060198,4.191062140878363,10000,1
2022-03-17,102227.3604871308,91895.09308060198,4.191062140878363,10000,1
2022-03-18,102454.26459143797,91895.09308060198,4.191062140878363,10000,1
2022-03-21,102449.36104873315,91895.09308060198,4.191062140878363,10000,1
2022-03-22,102570.31510211888,91895.09308060198,4.191062140878363,10000,1
2022-03-23,102539.59461662624,91895.09308060198,4.191062140878363,10000,1
2022-03-24,102529.99708432364,91895.09308060198,4.191062140878363,10000,1
2022-03-25,102498.06119081014,91895.09308060198,4.191062140878363,10000,1
2022-03-28,102592.02480400864,91895.09308060198,4.191062140878363,10000,1
2022-03-29,102586.11540639,91895.09308060198,4.191062140878363,10000,1
2022-03-30,102739.34063826052,91895.09308060198,4.191062140878363,10000,1
2022-03-31,102818.0068746448,91895.09308060198,4.191062140878363,10000,1
2022-04-01,102898.55908899248,91895.09308060198,4.191062140878363,10000,1
2022-04-06,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-07,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-08,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-11,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-12,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-13,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-14,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-15,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-18,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-19,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-20,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-21,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-22,103085.64810296129,103085.64810296129,0.0,0,0
2022-04-25,103085.64810296129,93085.64810296129,4.063570496852765,10000,1
2022-04-26,103013.0727338875,93085.64810296129,4.063570496852765,10000,1
2022-04-27,103173.74631133306,93085.64810296129,4.063570496852765,10000,1
2022-04-28,103330.80331103642,93085.64810296129,4.063570496852765,10000,1
2022-04-29,103488.02285355965,93085.64810296129,4.063570496852765,10000,1
2022-05-05,103515.20814018359,93085.64810296129,4.063570496852765,10000,1
2022-05-06,103262.86041232904,93085.64810296129,4.063570496852765,10000,1
2022-05-09,103376.68102194589,93085.64810296129,4.063570496852765,10000,1
2022-05-10,103532.39704338528,93085.64810296129,4.063570496852765,10000,1
2022-05-11,103507.36544912467,93085.64810296129,4.063570496852765,10000,1
2022-05-12,103512.44491224573,93085.64810296129,4.063570496852765,10000,1
2022-05-13,103622.3644941856,93085.64810296129,4.063570496852765,10000,1
2022-05-16,103606.39466213297,93085.64810296129,4.063570496852765,10000,1
