日期,持仓市值,现金,持仓点数,累计投入
2021-04-21,100000.0,100000.0,0.0,0.0
2021-04-22,100000.0,100000.0,0.0,0.0
2021-04-23,100000.0,100000.0,0.0,0.0
2021-04-26,100000.0,100000.0,0.0,0.0
2021-04-27,100000.0,100000.0,0.0,0.0
2021-04-28,100000.0,100000.0,0.0,0.0
2021-04-29,100000.0,100000.0,0.0,0.0
2021-04-30,100000.0,100000.0,0.0,0.0
2021-05-06,100000.0,100000.0,0.0,0.0
2021-05-07,100000.0,100000.0,0.0,0.0
2021-05-10,100000.0,100000.0,0.0,0.0
2021-05-11,100000.0,100000.0,0.0,0.0
2021-05-12,100000.0,100000.0,0.0,0.0
2021-05-13,100000.0,100000.0,0.0,0.0
2021-05-14,100000.0,100000.0,0.0,0.0
2021-05-17,100000.0,100000.0,0.0,0.0
2021-05-18,100000.0,100000.0,0.0,0.0
2021-05-19,100000.0,100000.0,0.0,0.0
2021-05-20,100000.0,100000.0,0.0,0.0
2021-05-21,100000.0,100000.0,0.0,0.0
2021-05-24,100000.0,100000.0,0.0,0.0
2021-05-25,100000.0,100000.0,0.0,0.0
2021-05-26,100000.0,100000.0,0.0,0.0
2021-05-27,100000.0,100000.0,0.0,0.0
2021-05-28,100000.0,100000.0,0.0,0.0
2021-05-31,100000.0,100000.0,0.0,0.0
2021-06-01,100000.0,100000.0,0.0,0.0
2021-06-02,100000.0,100000.0,0.0,0.0
2021-06-03,100000.0,100000.0,0.0,0.0
2021-06-04,100000.0,100000.0,0.0,0.0
2021-06-07,100000.0,100000.0,0.0,0.0
2021-06-08,100000.0,100000.0,0.0,0.0
2021-06-09,100000.0,100000.0,0.0,0.0
2021-06-10,100000.0,100000.0,0.0,0.0
2021-06-11,100000.0,100000.0,0.0,0.0
2021-06-15,100000.0,100000.0,0.0,0.0
2021-06-16,100000.0,100000.0,0.0,0.0
2021-06-17,100000.0,100000.0,0.0,0.0
2021-06-18,100000.0,100000.0,0.0,0.0
2021-06-21,100000.0,100000.0,0.0,0.0
2021-06-22,100000.0,100000.0,0.0,0.0
2021-06-23,100000.0,100000.0,0.0,0.0
2021-06-24,100000.0,100000.0,0.0,0.0
2021-06-25,100000.0,100000.0,0.0,0.0
2021-06-28,100000.0,100000.0,0.0,0.0
2021-06-29,100000.0,100000.0,0.0,0.0
2021-06-30,100000.0,100000.0,0.0,0.0
2021-07-01,100000.0,100000.0,0.0,0.0
2021-07-02,100000.0,100000.0,0.0,0.0
2021-07-05,100000.0,100000.0,0.0,0.0
2021-07-06,100000.0,100000.0,0.0,0.0
2021-07-07,100000.0,100000.0,0.0,0.0
2021-07-08,100000.0,100000.0,0.0,0.0
2021-07-09,100000.0,100000.0,0.0,0.0
2021-07-12,100000.0,100000.0,0.0,0.0
2021-07-13,100000.0,100000.0,0.0,0.0
2021-07-14,100000.0,100000.0,0.0,0.0
2021-07-15,100000.0,100000.0,0.0,0.0
2021-07-16,100000.0,100000.0,0.0,0.0
2021-07-19,100000.0,100000.0,0.0,0.0
2021-07-20,100000.0,100000.0,0.0,0.0
2021-07-21,100000.0,100000.0,0.0,0.0
2021-07-22,100000.0,100000.0,0.0,0.0
2021-07-23,100000.0,100000.0,0.0,0.0
2021-07-26,100000.0,80000.0,8.780132316594011,20000.0
2021-07-27,99632.20025725788,80000.0,8.780132316594011,20000.0
2021-07-28,99468.36298823023,80000.0,8.780132316594011,20000.0
2021-07-29,99476.9675179005,80000.0,8.780132316594011,20000.0
2021-07-30,99567.13947679193,80000.0,8.780132316594011,20000.0
2021-08-02,99784.88675824345,80000.0,8.780132316594011,20000.0
2021-08-03,99807.01269168126,80000.0,8.780132316594011,20000.0
2021-08-04,99836.68953891135,80000.0,8.780132316594011,20000.0
2021-08-05,99800.86659905965,80000.0,8.780132316594011,20000.0
2021-08-06,99880.67800181749,80000.0,8.780132316594011,20000.0
2021-08-09,100115.45873996321,80000.0,8.780132316594011,20000.0
2021-08-10,100253.57022130323,80000.0,8.780132316594011,20000.0
2021-08-11,100427.24123852547,80000.0,8.780132316594011,20000.0
2021-08-12,100383.603980912,80000.0,8.780132316594011,20000.0
2021-08-13,100390.62808676527,80000.0,8.780132316594011,20000.0
2021-08-16,100599.50743457704,80000.0,8.780132316594011,20000.0
2021-08-17,100379.56512004636,80000.0,8.780132316594011,20000.0
2021-08-18,100652.53943376927,80000.0,8.780132316594011,20000.0
2021-08-19,100389.22326559461,80000.0,8.780132316594011,20000.0
2021-08-20,100321.9674520495,64000.0,15.692953006666336,36000.0
2021-08-23,100612.28708267282,64000.0,15.692953006666336,36000.0
2021-08-24,100850.97689790421,64000.0,15.692953006666336,36000.0
2021-08-25,101232.47258549629,64000.0,15.692953006666336,36000.0
2021-08-26,101118.69867619795,64000.0,15.692953006666336,36000.0
2021-08-27,101229.80478348515,64000.0,15.692953006666336,36000.0
2021-08-30,101378.41704845827,64000.0,15.692953006666336,36000.0
2021-08-31,101986.51897746659,64000.0,15.692953006666336,36000.0
2021-09-01,102235.09535309218,64000.0,15.692953006666336,36000.0
2021-09-02,103111.86063757465,64000.0,15.692953006666336,36000.0
2021-09-03,103279.30444615576,64000.0,15.692953006666336,36000.0
2021-09-06,103867.31939531557,64000.0,15.692953006666336,36000.0
2021-09-07,104518.89080415235,64000.0,15.692953006666336,36000.0
2021-09-08,105338.6906692206,64000.0,15.692953006666336,36000.0
2021-09-09,105946.16488010864,64000.0,15.692953006666336,36000.0
2021-09-10,105428.76821947886,64000.0,15.692953006666336,36000.0
2021-09-13,106109.99930949823,64000.0,15.692953006666336,36000.0
2021-09-14,105039.42605538346,64000.0,15.692953006666336,36000.0
2021-09-15,105139.23323650587,64000.0,15.692953006666336,36000.0
2021-09-16,104613.51931078255,64000.0,15.692953006666336,36000.0
2021-09-17,104588.88137456207,64000.0,15.692953006666336,36000.0
2021-09-22,105636.07212869692,64000.0,15.692953006666336,36000.0
2021-09-23,106330.4852992419,64000.0,15.692953006666336,36000.0
2021-09-24,105471.13919259686,64000.0,15.692953006666336,36000.0
2021-09-27,104295.42315333741,64000.0,15.692953006666336,36000.0
2021-09-28,105231.03701159486,64000.0,15.692953006666336,36000.0
2021-09-29,104236.88843862255,64000.0,15.692953006666336,36000.0
2021-09-30,104565.96966317235,64000.0,15.692953006666336,36000.0
2021-10-08,104612.10694501194,64000.0,15.692953006666336,36000.0
2021-10-11,104341.08964658683,64000.0,15.692953006666336,36000.0
2021-10-12,103626.1187076031,64000.0,15.692953006666336,36000.0
2021-10-13,102844.92350693126,64000.0,15.692953006666336,36000.0
2021-10-14,102686.73854062405,64000.0,15.692953006666336,36000.0
2021-10-15,102712.31805402492,64000.0,15.692953006666336,36000.0
2021-10-18,103228.77313747432,64000.0,15.692953006666336,36000.0
2021-10-19,103378.17005009777,64000.0,15.692953006666336,36000.0
2021-10-20,103315.71209713124,64000.0,15.692953006666336,36000.0
2021-10-21,103418.97172791511,64000.0,15.692953006666336,36000.0
2021-10-22,102872.07231563277,64000.0,15.692953006666336,36000.0
2021-10-25,103021.31229872617,64000.0,15.692953006666336,36000.0
2021-10-26,102716.86901039685,64000.0,15.692953006666336,36000.0
2021-10-27,102510.03588976899,64000.0,15.692953006666336,36000.0
2021-10-28,101894.40134331747,64000.0,15.692953006666336,36000.0
2021-10-29,101927.6704036916,64000.0,15.692953006666336,36000.0
2021-11-01,102121.47837332393,64000.0,15.692953006666336,36000.0
2021-11-02,101171.42699830035,51200.0,21.09682944365418,48800.0
2021-11-03,101572.26675772978,51200.0,21.09682944365418,48800.0
2021-11-04,101948.21225841569,51200.0,21.09682944365418,48800.0
2021-11-05,101088.72742688122,40960.0,25.427096913788443,59040.0
2021-11-08,101010.6662393559,40960.0,25.427096913788443,59040.0
2021-11-09,101031.77072979434,40960.0,25.427096913788443,59040.0
2021-11-10,100856.57803205833,40960.0,25.427096913788443,59040.0
2021-11-11,101299.77233126567,40960.0,25.427096913788443,59040.0
2021-11-12,101361.05163482789,40960.0,25.427096913788443,59040.0
2021-11-15,101434.53594490874,40960.0,25.427096913788443,59040.0
2021-11-16,101049.569697634,40960.0,25.427096913788443,59040.0
2021-11-17,101308.16327324722,40960.0,25.427096913788443,59040.0
2021-11-18,101244.84980193188,40960.0,25.427096913788443,59040.0
2021-11-19,101900.36036036935,40960.0,25.427096913788443,59040.0
2021-11-22,101825.6046954428,40960.0,25.427096913788443,59040.0
2021-11-23,101969.77633494399,40960.0,25.427096913788443,59040.0
2021-11-24,102303.12557548376,40960.0,25.427096913788443,59040.0
2021-11-25,102325.50142076789,40960.0,25.427096913788443,59040.0
2021-11-26,101901.12317327675,40960.0,25.427096913788443,59040.0
2021-11-29,101942.56934124624,40960.0,25.427096913788443,59040.0
2021-11-30,101892.22368935694,40960.0,25.427096913788443,59040.0
2021-12-01,102703.09380993765,40960.0,25.427096913788443,59040.0
2021-12-02,102743.26862306145,40960.0,25.427096913788443,59040.0
2021-12-03,103627.62305372299,40960.0,25.427096913788443,59040.0
2021-12-06,103385.55709110372,40960.0,25.427096913788443,59040.0
2021-12-07,104077.42839812791,40960.0,25.427096913788443,59040.0
2021-12-08,104287.71048960494,40960.0,25.427096913788443,59040.0
2021-12-09,104790.65846655969,40960.0,25.427096913788443,59040.0
2021-12-10,104229.48243767237,40960.0,25.427096913788443,59040.0
2021-12-13,104209.6493020796,40960.0,25.427096913788443,59040.0
2021-12-14,103692.71642182229,40960.0,25.427096913788443,59040.0
2021-12-15,104043.86463020172,40960.0,25.427096913788443,59040.0
2021-12-16,104728.10780815176,40960.0,25.427096913788443,59040.0
2021-12-17,104724.80228555297,40960.0,25.427096913788443,59040.0
2021-12-20,104615.21149785454,40960.0,25.427096913788443,59040.0
2021-12-21,105386.16107628061,40960.0,25.427096913788443,59040.0
2021-12-22,105164.43679119236,40960.0,25.427096913788443,59040.0
2021-12-23,105437.26954107732,40960.0,25.427096913788443,59040.0
2021-12-24,105073.40778424102,40960.0,25.427096913788443,59040.0
2021-12-27,105502.61718014575,40960.0,25.427096913788443,59040.0
2021-12-28,105240.71808193374,40960.0,25.427096913788443,59040.0
2021-12-29,105105.70019732151,40960.0,25.427096913788443,59040.0
2021-12-30,105418.45348936113,40960.0,25.427096913788443,59040.0
2021-12-31,106100.9167705272,40960.0,25.427096913788443,59040.0
2022-01-04,106977.13453017635,40960.0,25.427096913788443,59040.0
2022-01-05,106706.33594804449,40960.0,25.427096913788443,59040.0
2022-01-06,107068.92635003512,40960.0,25.427096913788443,59040.0
2022-01-07,107572.89141086642,40960.0,25.427096913788443,59040.0
2022-01-10,107946.6697354991,40960.0,25.427096913788443,59040.0
2022-01-11,108316.88826656387,40960.0,25.427096913788443,59040.0
2022-01-12,108068.211258747,40960.0,25.427096913788443,59040.0
2022-01-13,107795.6327798312,40960.0,25.427096913788443,59040.0
2022-01-14,106789.99109689087,40960.0,25.427096913788443,59040.0
2022-01-17,106856.86436177413,40960.0,25.427096913788443,59040.0
2022-01-18,107441.17904885298,40960.0,25.427096913788443,59040.0
2022-01-19,107846.48697365877,40960.0,25.427096913788443,59040.0
2022-01-20,107732.573579485,40960.0,25.427096913788443,59040.0
2022-01-21,106906.44720075603,40960.0,25.427096913788443,59040.0
2022-01-24,106773.4634838969,40960.0,25.427096913788443,59040.0
2022-01-25,104834.13880228226,40960.0,25.427096913788443,59040.0
2022-01-26,105324.3732307801,40960.0,25.427096913788443,59040.0
2022-01-27,104603.51503327419,40960.0,25.427096913788443,59040.0
2022-01-28,104302.2039348458,40960.0,25.427096913788443,59040.0
2022-02-07,106186.8603580958,40960.0,25.427096913788443,59040.0
2022-02-08,107740.71025049742,40960.0,25.427096913788443,59040.0
2022-02-09,107999.30382611064,40960.0,25.427096913788443,59040.0
2022-02-10,108553.61453883123,40960.0,25.427096913788443,59040.0
2022-02-11,108279.76470506973,40960.0,25.427096913788443,59040.0
2022-02-14,107307.43251908646,40960.0,25.427096913788443,59040.0
2022-02-15,107050.11029831892,40960.0,25.427096913788443,59040.0
2022-02-16,107576.45120443434,40960.0,25.427096913788443,59040.0
2022-02-17,107224.79445411665,40960.0,25.427096913788443,59040.0
2022-02-18,108328.33046017506,40960.0,25.427096913788443,59040.0
2022-02-21,108525.13619028778,40960.0,25.427096913788443,59040.0
2022-02-22,107892.76429004187,40960.0,25.427096913788443,59040.0
2022-02-23,107526.86836545245,40960.0,25.427096913788443,59040.0
2022-02-24,106497.07094044401,40960.0,25.427096913788443,59040.0
2022-02-25,106591.65974096331,40960.0,25.427096913788443,59040.0
2022-02-28,106482.06895326488,40960.0,25.427096913788443,59040.0
2022-03-01,106971.79483982445,40960.0,25.427096913788443,59040.0
2022-03-02,107364.89775811162,40960.0,25.427096913788443,59040.0
2022-03-03,108526.15327416435,40960.0,25.427096913788443,59040.0
2022-03-04,108041.00426504925,40960.0,25.427096913788443,59040.0
2022-03-07,107492.03324268057,40960.0,25.427096913788443,59040.0
2022-03-08,105636.36370991229,40960.0,25.427096913788443,59040.0
2022-03-09,105032.97870014809,40960.0,25.427096913788443,59040.0
2022-03-10,106096.59416405184,40960.0,25.427096913788443,59040.0
2022-03-11,106298.73958451647,40960.0,25.427096913788443,59040.0
2022-03-14,104998.39784834534,40960.0,25.427096913788443,59040.0
2022-03-15,101629.81604920664,32768.0,28.860415019595997,67232.0
2022-03-16,103304.874536944,32768.0,28.860415019595997,67232.0
2022-03-17,103917.86975196021,32768.0,28.860415019595997,67232.0
2022-03-18,105480.37262112113,32768.0,28.860415019595997,67232.0
2022-03-21,105446.60593554821,32768.0,28.860415019595997,67232.0
2022-03-22,106279.51751301375,32768.0,28.860415019595997,67232.0
2022-03-23,106067.97067092011,32768.0,28.860415019595997,67232.0
2022-03-24,106001.88032052523,32768.0,28.860415019595997,67232.0
2022-03-25,105781.96395807591,32768.0,28.860415019595997,67232.0
2022-03-28,106429.01446281526,32768.0,28.860415019595997,67232.0
2022-03-29,106388.32127763762,32768.0,28.860415019595997,67232.0
2022-03-30,107443.45805075405,32768.0,28.860415019595997,67232.0
2022-03-31,107985.16804067187,32768.0,28.860415019595997,67232.0
2022-04-01,108539.8652173485,32768.0,28.860415019595997,67232.0
2022-04-06,109828.19414382328,32768.0,28.860415019595997,67232.0
2022-04-07,108462.23070094579,32768.0,28.860415019595997,67232.0
2022-04-08,109157.18949461766,32768.0,28.860415019595997,67232.0
2022-04-11,108116.19432486084,32768.0,28.860415019595997,67232.0
2022-04-12,108693.69122940295,32768.0,28.860415019595997,67232.0
2022-04-13,108003.06149798403,32768.0,28.860415019595997,67232.0
2022-04-14,108629.90971220964,32768.0,28.860415019595997,67232.0
2022-04-15,108332.64743750781,32768.0,28.860415019595997,67232.0
2022-04-18,107714.16874363786,32768.0,28.860415019595997,67232.0
2022-04-19,108449.82072248738,32768.0,28.860415019595997,67232.0
2022-04-20,106923.68197625113,32768.0,28.860415019595997,67232.0
2022-04-21,105511.2532651921,32768.0,28.860415019595997,67232.0
2022-04-22,106443.44467032506,32768.0,28.860415019595997,67232.0
2022-04-25,103790.30671757358,26214.4,31.523516580413425,73785.6
2022-04-26,103227.29671144742,26214.4,31.523516580413425,73785.6
2022-04-27,104473.73655703696,26214.4,31.523516580413425,73785.6
2022-04-28,105692.12047286992,26214.4,31.523516580413425,73785.6
2022-04-29,106911.76532936611,26214.4,31.523516580413425,73785.6
2022-05-05,107122.6576552891,26214.4,31.523516580413425,73785.6
2022-05-06,105165.04727564543,26214.4,31.523516580413425,73785.6
2022-05-09,106048.0209750628,26214.4,31.523516580413425,73785.6
2022-05-10,107256.00213042425,26214.4,31.523516580413425,73785.6
2022-05-11,107061.8172682889,26214.4,31.523516580413425,73785.6
2022-05-12,107101.22166401442,26214.4,31.523516580413425,73785.6
2022-05-13,107953.93278751458,26214.4,31.523516580413425,73785.6
